DateTime,Open,High,Low,Close,EMA_Period_5,EMA_Period_3,Stochastic,Stochastic_Signal
2021-04-01 12:50:00,123.175,123.185,123.095,123.115,123.23,123.22,39.71,55.12
2021-04-01 12:55:00,123.115,123.235,123.115,123.185,123.22,123.21,57.63,52.56
2021-04-01 13:00:00,123.185,123.245,123.095,123.095,123.2,123.17,42.37,53.23
2021-04-01 13:05:00,123.095,123.135,122.905,122.905,123.15,123.08,10.17,50.71
2021-04-01 13:10:00,122.905,122.975,122.775,122.815,123.09,122.99,6.06,44.43
2021-04-01 13:15:00,122.815,122.885,122.705,122.755,123.03,122.91,6.85,36.56
2021-04-01 13:20:00,122.755,122.875,122.755,122.795,122.99,122.87,12.33,29.3
2021-04-01 13:25:00,122.795,122.825,122.675,122.675,122.93,122.8,0.0,25.02
2021-04-01 13:30:00,122.675,122.795,122.645,122.725,122.89,122.78,10.13,19.34
2021-04-01 13:35:00,122.725,122.825,122.705,122.825,122.88,122.8,22.78,12.56
2021-04-01 13:40:00,122.825,122.855,122.745,122.825,122.87,122.81,22.78,9.76
2021-04-01 13:45:00,122.825,122.865,122.725,122.755,122.85,122.79,13.92,11.56
2021-04-01 13:50:00,122.755,122.795,122.625,122.625,122.81,122.74,0.0,12.68
2021-04-01 13:55:00,122.625,122.745,122.625,122.675,122.79,122.72,6.17,11.71
2021-04-01 14:00:00,122.675,122.695,122.575,122.635,122.76,122.69,6.98,10.83
2021-04-01 14:05:00,122.635,122.745,122.605,122.635,122.74,122.67,6.98,11.82
2021-04-01 14:10:00,122.635,122.795,122.615,122.775,122.75,122.7,23.26,11.37
2021-04-01 14:15:00,122.775,122.775,122.735,122.765,122.75,122.72,23.75,11.44
2021-04-01 14:20:00,122.765,122.875,122.755,122.855,122.77,122.76,35.0,11.58
2021-04-01 14:25:00,122.855,122.895,122.805,122.865,122.79,122.8,36.71,14.59
2021-04-01 14:30:00,122.865,122.955,122.855,122.895,122.81,122.83,47.76,19.84
2021-04-01 14:35:00,122.895,122.905,122.775,122.795,122.81,122.82,32.84,25.78
2021-04-01 14:40:00,122.795,122.795,122.705,122.745,122.8,122.8,25.37,29.47
2021-04-01 14:45:00,122.745,122.765,122.675,122.725,122.79,122.78,26.79,32.1
2021-04-01 14:50:00,122.725,122.725,122.665,122.705,122.77,122.76,32.5,32.6
2021-04-01 14:55:00,122.705,122.755,122.665,122.675,122.75,122.73,26.32,33.85
2021-04-01 15:00:00,122.675,122.715,122.635,122.655,122.73,122.7,21.05,32.61
2021-04-01 15:05:00,122.655,122.785,122.575,122.785,122.74,122.73,55.26,30.38
2021-04-01 15:10:00,122.785,122.785,122.705,122.735,122.74,122.73,42.11,31.45
2021-04-01 15:15:00,122.735,122.735,122.635,122.655,122.72,122.7,21.05,32.77
2021-04-01 15:20:00,122.655,122.665,122.535,122.605,122.7,122.67,16.67,32.15
2021-04-01 15:25:00,122.605,122.635,122.495,122.525,122.67,122.62,6.52,30.71
2021-04-01 15:30:00,122.525,122.645,122.495,122.595,122.66,122.61,21.74,27.0
2021-04-01 15:35:00,122.595,122.615,122.525,122.585,122.65,122.6,19.57,26.34
2021-04-01 15:40:00,122.585,122.625,122.505,122.545,122.63,122.58,10.87,26.13
2021-04-01 15:45:00,122.545,122.715,122.535,122.705,122.64,122.62,45.65,19.79
2021-04-01 15:50:00,122.705,122.905,122.705,122.895,122.69,122.71,86.96,20.3
2021-04-01 15:55:00,122.895,122.995,122.825,122.995,122.75,122.8,100.0,29.71
2021-04-05 09:30:00,123.81,123.92,123.07,123.39,122.87,123.0,62.81,41.62
2021-04-05 09:35:00,123.39,124.135,123.225,124.075,123.09,123.36,96.34,49.66
2021-04-05 09:40:00,124.075,124.595,123.995,124.535,123.35,123.75,97.14,60.31
2021-04-05 09:45:00,124.535,125.065,124.535,125.035,123.66,124.18,98.83,71.4
2021-04-05 09:50:00,125.035,125.125,124.715,124.785,123.86,124.38,87.07,83.96
2021-04-05 09:55:00,124.785,124.835,124.585,124.815,124.03,124.52,88.21,89.88
2021-04-05 10:00:00,124.815,125.265,124.565,125.235,124.25,124.76,98.92,90.06
2021-04-05 10:05:00,125.235,125.445,125.115,125.405,124.46,124.98,98.64,89.9
2021-04-05 10:10:00,125.405,125.465,125.315,125.325,124.62,125.1,95.29,95.02
2021-04-05 10:15:00,125.325,125.415,125.065,125.095,124.71,125.1,87.54,94.87
2021-04-05 10:20:00,125.095,125.285,124.96,124.995,124.76,125.06,84.18,93.5
2021-04-05 10:25:00,124.995,125.135,124.905,125.105,124.82,125.08,87.88,91.41
2021-04-05 10:30:00,125.105,125.305,125.095,125.195,124.89,125.12,90.91,91.52
2021-04-05 10:35:00,125.195,125.585,125.195,125.545,125.01,125.26,98.71,91.91
2021-04-05 10:40:00,125.545,125.575,125.335,125.525,125.1,125.35,98.06,91.88
2021-04-05 10:45:00,125.525,125.615,125.425,125.505,125.17,125.4,96.46,91.8
2021-04-05 10:50:00,125.505,125.565,125.365,125.425,125.22,125.41,93.89,91.96
2021-04-05 10:55:00,125.425,125.425,125.055,125.165,125.21,125.33,85.39,92.87
2021-04-05 11:00:00,125.165,125.195,124.985,125.115,125.19,125.26,82.82,93.04
2021-04-05 11:05:00,125.115,125.125,124.905,124.965,125.15,125.16,76.7,92.32
2021-04-05 11:10:00,124.965,125.085,124.885,125.075,125.14,125.13,78.78,90.29
2021-04-05 11:15:00,125.075,125.125,124.845,124.875,125.09,125.04,69.04,87.44
2021-04-05 11:20:00,124.875,124.945,124.835,124.945,125.06,125.01,58.64,83.3
2021-04-05 11:25:00,124.945,124.985,124.865,124.965,125.04,125.0,39.81,77.89
2021-04-05 11:30:00,124.965,125.325,124.885,125.315,125.09,125.1,71.43,70.17
2021-04-05 11:35:00,125.315,125.505,125.305,125.445,125.15,125.21,83.81,68.17
2021-04-05 11:40:00,125.445,125.565,125.395,125.425,125.2,125.28,81.9,68.32
2021-04-05 11:45:00,125.425,125.435,125.275,125.345,125.23,125.3,65.38,69.06
2021-04-05 11:50:00,125.345,125.495,125.315,125.465,125.27,125.36,80.77,67.14
2021-04-05 11:55:00,125.465,125.485,125.295,125.325,125.28,125.35,62.82,68.82
2021-04-05 12:00:00,125.325,125.495,125.315,125.415,125.3,125.37,74.36,69.42
2021-04-05 12:05:00,125.415,125.415,125.315,125.405,125.32,125.38,73.08,74.35
2021-04-05 12:10:00,125.405,125.545,125.405,125.535,125.36,125.43,89.74,74.59
2021-04-05 12:15:00,125.535,125.575,125.455,125.555,125.4,125.47,92.31,75.44
2021-04-05 12:20:00,125.555,125.775,125.555,125.725,125.46,125.56,94.68,76.92
2021-04-05 12:25:00,125.725,125.855,125.725,125.825,125.53,125.65,97.06,81.11
2021-04-05 12:30:00,125.825,125.865,125.685,125.865,125.59,125.72,100.0,83.44
2021-04-05 12:35:00,125.865,125.935,125.835,125.855,125.64,125.76,92.73,88.75
2021-04-05 12:40:00,125.855,125.955,125.835,125.925,125.69,125.82,97.32,91.37
2021-04-05 12:45:00,125.925,125.935,125.665,125.685,125.69,125.78,75.89,94.83
2021-04-05 12:50:00,125.685,125.715,125.535,125.545,125.66,125.7,63.39,92.86
2021-04-05 12:55:00,125.545,125.615,125.465,125.565,125.64,125.66,65.18,88.72
2021-04-05 13:00:00,125.565,125.765,125.565,125.735,125.66,125.68,80.36,84.51
2021-04-05 13:05:00,125.735,125.795,125.685,125.755,125.68,125.7,81.65,82.12
2021-04-05 13:10:00,125.755,125.775,125.625,125.635,125.67,125.68,70.09,79.5
2021-04-05 13:15:00,125.635,125.685,125.535,125.645,125.67,125.67,54.41,76.27
2021-04-05 13:20:00,125.645,125.755,125.595,125.725,125.68,125.69,66.18,70.14
2021-04-05 13:25:00,125.725,125.795,125.635,125.655,125.68,125.68,55.88,68.75
2021-04-05 13:30:00,125.655,125.705,125.605,125.665,125.68,125.68,56.06,67.68
2021-04-05 13:35:00,125.665,125.715,125.585,125.605,125.67,125.66,46.97,66.38
2021-04-05 13:40:00,125.605,125.725,125.585,125.655,125.67,125.66,53.13,61.61
2021-04-05 13:45:00,125.655,125.715,125.595,125.675,125.67,125.66,56.25,57.53
2021-04-05 13:50:00,125.675,125.845,125.645,125.84,125.7,125.72,79.09,55.55
2021-04-05 13:55:00,125.84,126.075,125.835,126.045,125.76,125.83,95.16,59.08
2021-04-05 14:00:00,126.045,126.155,126.015,126.125,125.83,125.93,95.65,63.22
2021-04-05 14:05:00,126.125,126.165,126.085,126.105,125.88,125.99,91.43,68.9
2021-04-05 14:10:00,126.105,126.145,126.035,126.055,125.91,126.01,84.29,73.95
2021-04-05 14:15:00,126.055,126.095,125.915,125.945,125.92,125.99,68.57,79.29
2021-04-05 14:20:00,125.945,125.995,125.855,125.895,125.92,125.96,61.43,81.49
2021-04-05 14:25:00,125.895,125.905,125.815,125.875,125.91,125.93,58.57,82.23
2021-04-05 14:30:00,125.875,126.015,125.875,125.985,125.92,125.95,74.29,79.3
2021-04-05 14:35:00,125.985,126.055,125.955,126.045,125.94,125.98,82.86,76.32
2021-04-05 14:40:00,126.045,126.105,125.805,125.845,125.92,125.94,49.21,74.49
2021-04-05 14:45:00,125.845,125.895,125.765,125.845,125.91,125.91,49.21,68.46
2021-04-05 14:50:00,125.845,125.905,125.725,125.765,125.88,125.86,36.51,63.45
2021-04-05 14:55:00,125.765,125.795,125.605,125.635,125.84,125.78,15.87,58.87
2021-04-05 15:00:00,125.635,125.715,125.525,125.535,125.78,125.7,1.56,52.36
2021-04-05 15:05:00,125.535,125.605,125.465,125.565,125.74,125.66,14.29,44.22
2021-04-05 15:10:00,125.565,125.695,125.545,125.625,125.72,125.65,22.86,35.64
2021-04-05 15:15:00,125.625,125.725,125.575,125.725,125.72,125.68,37.14,27.07
2021-04-05 15:20:00,125.725,125.815,125.695,125.715,125.72,125.69,35.71,25.35
2021-04-05 15:25:00,125.715,125.715,125.485,125.545,125.69,125.64,11.43,23.42
2021-04-05 15:30:00,125.545,125.555,125.315,125.445,125.65,125.58,15.29,19.84
2021-04-05 15:35:00,125.445,125.595,125.445,125.565,125.63,125.58,29.41,19.75
2021-04-05 15:40:00,125.565,125.645,125.475,125.615,125.63,125.59,35.29,23.73
2021-04-05 15:45:00,125.615,125.905,125.555,125.725,125.65,125.64,48.24,26.73
2021-04-05 15:50:00,125.725,125.995,125.505,125.935,125.7,125.74,74.7,30.36
2021-04-05 15:55:00,125.935,125.975,125.795,125.905,125.74,125.8,74.68,35.72
2021-04-06 09:30:00,126.54,126.615,125.81,125.815,125.75,125.8,38.46,41.29
2021-04-06 09:35:00,125.815,126.405,125.65,126.15,125.82,125.92,64.23,45.15
2021-04-06 09:40:00,126.15,126.15,125.725,126.115,125.87,125.98,61.54,52.14
2021-04-06 09:45:00,126.115,126.305,125.865,125.935,125.88,125.96,47.69,56.73
2021-04-06 09:50:00,125.935,126.145,125.815,126.135,125.93,126.02,63.08,58.51
2021-04-06 09:55:00,126.135,126.575,126.135,126.575,126.05,126.2,96.92,60.63
2021-04-06 10:00:00,126.575,126.905,126.555,126.825,126.19,126.41,94.97,63.8
2021-04-06 10:05:00,126.825,126.955,126.665,126.675,126.28,126.5,82.93,66.7
2021-04-06 10:10:00,126.675,126.685,126.345,126.415,126.3,126.47,67.07,73.05
2021-04-06 10:15:00,126.415,126.495,126.175,126.355,126.31,126.43,63.41,73.46
2021-04-06 10:20:00,126.355,126.475,126.265,126.325,126.31,126.4,61.59,73.72
2021-04-06 10:25:00,126.325,126.545,126.205,126.365,126.32,126.39,64.02,75.71
2021-04-06 10:30:00,126.365,126.395,126.025,126.165,126.29,126.32,51.83,75.84
2021-04-06 10:35:00,126.165,126.185,125.975,126.125,126.26,126.26,49.39,69.4
2021-04-06 10:40:00,126.125,126.295,126.105,126.275,126.26,126.26,58.54,62.89
2021-04-06 10:45:00,126.275,126.425,126.265,126.345,126.28,126.29,59.6,59.41
2021-04-06 10:50:00,126.345,126.625,126.345,126.595,126.34,126.39,75.68,58.34
2021-04-06 10:55:00,126.595,126.665,126.525,126.565,126.38,126.45,73.1,60.09
2021-04-06 11:00:00,126.565,126.725,126.535,126.665,126.43,126.52,80.0,61.74
2021-04-06 11:05:00,126.665,126.725,126.505,126.715,126.48,126.58,81.61,64.02
2021-04-06 11:10:00,126.715,126.985,126.685,126.985,126.57,126.72,100.0,68.27
2021-04-06 11:15:00,126.985,127.125,126.865,126.945,126.64,126.8,87.8,75.5
2021-04-06 11:20:00,126.945,127.015,126.755,126.765,126.66,126.79,74.29,79.68
2021-04-06 11:25:00,126.765,126.995,126.735,126.865,126.7,126.82,80.15,81.78
2021-04-06 11:30:00,126.865,126.915,126.765,126.805,126.72,126.82,75.57,82.42
2021-04-06 11:35:00,126.805,126.905,126.795,126.815,126.74,126.82,73.04,82.77
2021-04-06 11:40:00,126.815,126.955,126.735,126.925,126.77,126.85,82.61,81.78
2021-04-06 11:45:00,126.925,126.925,126.745,126.755,126.77,126.82,67.83,81.92
2021-04-06 11:50:00,126.755,126.835,126.665,126.825,126.78,126.82,73.91,77.33
2021-04-06 11:55:00,126.825,126.945,126.735,126.925,126.81,126.85,82.61,75.34
2021-04-06 12:00:00,126.925,126.935,126.765,126.785,126.81,126.83,70.43,76.53
2021-04-06 12:05:00,126.785,126.845,126.565,126.635,126.78,126.76,57.39,75.14
2021-04-06 12:10:00,126.635,126.675,126.515,126.565,126.74,126.7,51.3,72.55
2021-04-06 12:15:00,126.565,126.655,126.505,126.575,126.71,126.66,52.17,69.44
2021-04-06 12:20:00,126.575,126.655,126.575,126.635,126.7,126.65,51.96,65.09
2021-04-06 12:25:00,126.635,126.645,126.415,126.465,126.66,126.59,23.26,62.82
2021-04-06 12:30:00,126.465,126.615,126.455,126.585,126.65,126.59,30.77,55.59
2021-04-06 12:35:00,126.585,126.605,126.455,126.465,126.62,126.55,7.04,48.18
2021-04-06 12:40:00,126.465,126.625,126.465,126.585,126.61,126.56,23.94,39.13
2021-04-06 12:45:00,126.585,126.645,126.435,126.505,126.59,126.54,12.68,34.35
2021-04-06 12:50:00,126.505,126.535,126.295,126.335,126.54,126.47,4.82,28.83
2021-04-06 12:55:00,126.335,126.385,126.215,126.235,126.48,126.39,2.2,22.07
2021-04-06 13:00:00,126.235,126.285,126.115,126.165,126.42,126.32,5.56,14.96
2021-04-06 13:05:00,126.165,126.175,126.075,126.135,126.37,126.26,6.52,12.43
2021-04-06 13:10:00,126.135,126.245,126.075,126.235,126.35,126.25,18.18,8.97
2021-04-06 13:15:00,126.235,126.245,126.025,126.045,126.29,126.18,2.15,10.56
2021-04-06 13:20:00,126.045,126.085,125.895,125.915,126.22,126.09,1.89,7.44
2021-04-06 13:25:00,125.915,125.935,125.745,125.885,126.16,126.02,11.67,5.9
2021-04-06 13:30:00,125.885,126.055,125.815,126.005,126.13,126.02,21.67,6.88
2021-04-06 13:35:00,126.005,126.085,125.995,126.065,126.12,126.04,26.67,9.66
2021-04-06 13:40:00,126.065,126.125,126.035,126.095,126.12,126.06,29.41,12.68
2021-04-06 13:45:00,126.095,126.125,126.075,126.085,126.11,126.07,30.91,15.95
2021-04-06 13:50:00,126.085,126.185,126.035,126.165,126.12,126.1,45.16,17.77
2021-04-06 13:55:00,126.165,126.205,126.135,126.185,126.13,126.13,48.35,23.91
2021-04-06 14:00:00,126.185,126.305,126.135,126.295,126.16,126.18,60.44,30.55
2021-04-06 14:05:00,126.295,126.325,126.215,126.275,126.18,126.21,58.89,37.52
2021-04-06 14:10:00,126.275,126.385,126.245,126.305,126.2,126.24,62.22,42.83
2021-04-06 14:15:00,126.305,126.345,126.225,126.315,126.22,126.26,63.33,47.91
2021-04-06 14:20:00,126.315,126.405,126.305,126.395,126.25,126.3,72.22,52.76
2021-04-06 14:25:00,126.395,126.445,126.355,126.415,126.28,126.34,74.44,58.66
2021-04-06 14:30:00,126.415,126.465,126.265,126.285,126.28,126.32,68.35,62.84
2021-04-06 14:35:00,126.285,126.335,126.125,126.325,126.29,126.32,80.56,65.7
2021-04-06 14:40:00,126.325,126.575,126.325,126.515,126.33,126.38,92.77,68.57
2021-04-06 14:45:00,126.515,126.565,126.475,126.545,126.37,126.44,96.39,73.41
2021-04-06 14:50:00,126.545,126.555,126.425,126.515,126.4,126.46,92.77,78.29
2021-04-06 14:55:00,126.515,126.605,126.485,126.545,126.43,126.49,93.02,82.5
2021-04-06 15:00:00,126.545,126.605,126.295,126.395,126.42,126.46,75.58,85.47
2021-04-06 15:05:00,126.395,126.465,126.325,126.375,126.41,126.43,73.26,85.63
2021-04-06 15:10:00,126.375,126.485,126.375,126.465,126.42,126.44,82.28,86.34
2021-04-06 15:15:00,126.465,126.525,126.375,126.515,126.44,126.46,85.25,86.58
2021-04-06 15:20:00,126.515,126.675,126.485,126.665,126.48,126.53,98.44,85.51
2021-04-06 15:25:00,126.665,126.675,126.425,126.465,126.48,126.51,67.19,85.8
2021-04-06 15:30:00,126.465,126.505,126.325,126.335,126.45,126.45,46.87,82.15
2021-04-06 15:35:00,126.335,126.415,126.325,126.335,126.43,126.41,38.18,75.55
2021-04-06 15:40:00,126.335,126.425,126.285,126.335,126.41,126.38,38.18,70.21
2021-04-06 15:45:00,126.335,126.395,126.265,126.355,126.4,126.37,41.82,65.2
2021-04-06 15:50:00,126.355,126.355,126.115,126.175,126.36,126.3,10.71,59.42
2021-04-06 15:55:00,126.175,126.235,126.005,126.235,126.34,126.28,34.33,48.77
2021-04-07 09:30:00,125.82,126.105,125.15,125.285,126.15,125.95,8.85,39.61
2021-04-07 09:35:00,125.285,125.535,125.155,125.395,126.01,125.76,16.07,31.28
2021-04-07 09:40:00,125.395,125.765,125.345,125.705,125.95,125.74,36.39,26.88
2021-04-07 09:45:00,125.705,126.175,125.705,126.145,125.99,125.88,65.25,26.62
2021-04-07 09:50:00,126.145,126.205,125.955,126.105,126.01,125.96,62.62,30.49
2021-04-07 09:55:00,126.105,126.205,126.025,126.115,126.03,126.01,63.28,33.46
2021-04-07 10:00:00,126.115,126.665,126.045,126.665,126.15,126.23,99.34,40.97
2021-04-07 10:05:00,126.665,126.775,126.515,126.575,126.23,126.34,87.69,50.26
2021-04-07 10:10:00,126.575,126.835,126.515,126.695,126.31,126.46,91.69,61.52
2021-04-07 10:15:00,126.695,126.915,126.575,126.865,126.41,126.6,97.17,72.32
2021-04-07 10:20:00,126.865,126.965,126.755,126.915,126.5,126.7,97.25,81.01
2021-04-07 10:25:00,126.915,127.235,126.885,127.135,126.62,126.84,95.2,85.58
2021-04-07 10:30:00,127.135,127.245,127.015,127.075,126.7,126.92,91.89,90.23
2021-04-07 10:35:00,127.075,127.125,126.905,126.935,126.74,126.92,85.2,94.32
2021-04-07 10:40:00,126.935,127.135,126.905,127.085,126.8,126.98,92.36,92.3
2021-04-07 10:45:00,127.085,127.175,127.025,127.075,126.85,127.01,91.89,92.97
2021-04-07 10:50:00,127.075,127.075,126.775,126.885,126.86,126.97,82.82,92.99
2021-04-07 10:55:00,126.885,126.935,126.845,126.895,126.87,126.94,83.29,90.94
2021-04-07 11:00:00,126.895,127.425,126.895,127.265,126.94,127.05,92.97,88.95
2021-04-07 11:05:00,127.265,127.465,127.225,127.225,126.99,127.11,89.63,88.63
2021-04-07 11:10:00,127.225,127.355,127.205,127.325,127.05,127.18,93.95,88.31
2021-04-07 11:15:00,127.325,127.425,127.265,127.365,127.11,127.24,95.67,89.56
2021-04-07 11:20:00,127.365,127.445,127.245,127.245,127.13,127.24,89.62,90.03
2021-04-07 11:25:00,127.245,127.275,127.115,127.225,127.15,127.24,86.36,89.71
2021-04-07 11:30:00,127.225,127.225,127.025,127.105,127.14,127.2,76.16,90.21
2021-04-07 11:35:00,127.105,127.145,126.785,126.815,127.08,127.07,54.86,89.19
2021-04-07 11:40:00,126.815,126.985,126.755,126.935,127.05,127.02,62.68,83.75
2021-04-07 11:45:00,126.935,127.175,126.925,127.055,127.05,127.03,56.84,79.9
2021-04-07 11:50:00,127.055,127.325,127.035,127.175,127.07,127.08,69.47,74.6
2021-04-07 11:55:00,127.175,127.325,127.075,127.315,127.11,127.16,83.15,70.86
2021-04-07 12:00:00,127.315,127.425,127.275,127.305,127.15,127.21,77.46,69.93
2021-04-07 12:05:00,127.305,127.465,127.235,127.465,127.21,127.3,100.0,68.66
2021-04-07 12:10:00,127.465,127.475,127.365,127.425,127.25,127.34,93.06,72.07
2021-04-07 12:15:00,127.425,127.425,127.12,127.165,127.23,127.28,56.94,77.52
2021-04-07 12:20:00,127.165,127.375,127.125,127.375,127.26,127.31,86.11,76.7
2021-04-07 12:25:00,127.375,127.375,127.135,127.155,127.24,127.26,55.56,80.88
2021-04-07 12:30:00,127.155,127.325,127.105,127.225,127.24,127.25,65.28,78.9
2021-04-07 12:35:00,127.225,127.345,127.185,127.285,127.25,127.26,73.61,76.34
2021-04-07 12:40:00,127.285,127.285,127.215,127.245,127.25,127.26,68.06,75.79
2021-04-07 12:45:00,127.245,127.245,127.135,127.145,127.23,127.22,54.17,71.23
2021-04-07 12:50:00,127.145,127.235,127.035,127.065,127.2,127.17,43.06,65.68
2021-04-07 12:55:00,127.065,127.125,127.055,127.085,127.18,127.14,45.83,63.69
2021-04-07 13:00:00,127.085,127.245,127.035,127.125,127.17,127.14,51.39,57.94
2021-04-07 13:05:00,127.125,127.245,127.045,127.075,127.15,127.12,44.44,57.34
2021-04-07 13:10:00,127.075,127.155,127.015,127.075,127.14,127.1,44.44,54.37
2021-04-07 13:15:00,127.075,127.095,126.985,126.995,127.11,127.06,33.33,50.2
2021-04-07 13:20:00,126.995,127.065,126.855,126.875,127.07,127.0,16.67,45.24
2021-04-07 13:25:00,126.875,127.075,126.865,127.055,127.07,127.02,32.26,39.88
2021-04-07 13:30:00,127.055,127.155,126.945,127.155,127.09,127.06,48.39,38.34
2021-04-07 13:35:00,127.155,127.195,127.075,127.185,127.11,127.1,53.23,38.7
2021-04-07 13:40:00,127.185,127.225,127.145,127.195,127.13,127.13,54.84,38.97
2021-04-07 13:45:00,127.195,127.225,127.065,127.085,127.12,127.12,37.1,40.45
2021-04-07 13:50:00,127.085,127.215,127.085,127.185,127.13,127.14,53.23,39.4
2021-04-07 13:55:00,127.185,127.245,127.145,127.245,127.15,127.18,68.42,42.25
2021-04-07 14:00:00,127.245,127.475,127.245,127.415,127.2,127.26,90.32,49.64
2021-04-07 14:05:00,127.415,127.565,127.405,127.475,127.25,127.33,87.32,57.93
2021-04-07 14:10:00,127.475,127.635,127.475,127.635,127.32,127.43,100.0,63.49
2021-04-07 14:15:00,127.635,127.775,127.615,127.735,127.4,127.53,95.65,70.18
2021-04-07 14:20:00,127.735,127.765,127.595,127.635,127.44,127.56,84.78,76.01
2021-04-07 14:25:00,127.635,127.745,127.515,127.735,127.49,127.62,95.65,82.82
2021-04-07 14:30:00,127.735,127.745,127.525,127.565,127.5,127.6,77.17,88.88
2021-04-07 14:35:00,127.565,127.625,127.525,127.585,127.52,127.6,79.35,90.13
2021-04-07 14:40:00,127.585,127.645,127.565,127.595,127.53,127.6,80.43,88.56
2021-04-07 14:45:00,127.595,127.695,127.585,127.645,127.55,127.62,85.87,87.58
2021-04-07 14:50:00,127.645,127.735,127.585,127.685,127.57,127.64,90.22,85.56
2021-04-07 14:55:00,127.685,127.685,127.505,127.575,127.57,127.62,78.26,84.78
2021-04-07 15:00:00,127.575,127.755,127.545,127.755,127.6,127.66,97.83,83.85
2021-04-07 15:05:00,127.755,127.795,127.645,127.665,127.61,127.66,86.02,84.16
2021-04-07 15:10:00,127.665,127.685,127.555,127.605,127.61,127.64,77.65,85.43
2021-04-07 15:15:00,127.605,127.625,127.545,127.585,127.61,127.62,71.23,85.18
2021-04-07 15:20:00,127.585,127.695,127.535,127.555,127.6,127.6,67.12,83.87
2021-04-07 15:25:00,127.555,127.555,127.205,127.335,127.55,127.51,36.99,81.19
2021-04-07 15:30:00,127.335,127.425,127.265,127.415,127.53,127.48,46.48,73.59
2021-04-07 15:35:00,127.415,127.585,127.395,127.585,127.54,127.52,67.69,69.05
2021-04-07 15:40:00,127.585,127.595,127.445,127.485,127.53,127.51,47.46,64.74
2021-04-07 15:45:00,127.485,127.685,127.475,127.675,127.56,127.56,79.66,59.23
2021-04-07 15:50:00,127.675,127.685,127.475,127.615,127.57,127.58,69.49,59.52
