DateTime,Open,High,Low,Close,EMA_Period_10,EMA_Period_5,Stochastic,Stochastic_Signal
2021-04-01 12:30:00,534.77,535.355,534.5,534.5,533.35,534.02,83.38,80.02
2021-04-01 12:35:00,534.5,534.795,533.475,534.535,533.57,534.19,84.06,80.8
2021-04-01 12:40:00,534.535,535.705,534.265,535.36,533.9,534.58,93.72,83.08
2021-04-01 12:45:00,535.36,535.82,534.875,535.015,534.1,534.72,85.65,88.05
2021-04-01 12:50:00,535.015,535.48,534.7,534.845,534.24,534.76,82.62,90.15
2021-04-01 12:55:00,534.845,535.595,534.77,535.525,534.47,535.02,94.74,87.9
2021-04-01 13:00:00,535.525,535.905,534.735,535.075,534.58,535.04,85.13,88.94
2021-04-01 13:05:00,535.075,535.09,534.065,534.1,534.49,534.73,67.65,87.04
2021-04-01 13:10:00,534.1,534.25,533.385,533.935,534.39,534.46,64.7,84.8
2021-04-01 13:15:00,533.935,534.635,533.695,534.565,534.42,534.5,75.99,82.03
2021-04-01 13:20:00,534.565,535.675,534.565,534.61,534.45,534.54,76.79,79.5
2021-04-01 13:25:00,534.61,534.82,533.65,533.7,534.31,534.26,57.35,78.23
2021-04-01 13:30:00,533.7,533.865,533.295,533.525,534.17,534.02,47.23,74.62
2021-04-01 13:35:00,533.525,534.575,533.44,534.47,534.22,534.17,66.43,67.83
2021-04-01 13:40:00,534.47,535.375,534.36,534.835,534.33,534.39,74.97,65.16
2021-04-01 13:45:00,534.835,535.2,534.35,534.865,534.43,534.55,75.67,66.21
2021-04-01 13:50:00,534.865,535.575,534.845,535.005,534.53,534.7,78.95,67.78
2021-04-01 13:55:00,535.005,535.705,534.99,535.685,534.74,535.03,93.65,68.2
2021-04-01 14:00:00,535.685,536.225,535.345,535.59,534.89,535.22,78.33,70.61
2021-04-01 14:05:00,535.59,535.915,535.27,535.27,534.96,535.24,67.41,73.6
2021-04-01 14:10:00,535.27,536.045,535.095,536.045,535.16,535.51,93.86,76.49
2021-04-01 14:15:00,536.045,536.045,535.06,535.14,535.16,535.39,62.97,80.41
2021-04-01 14:20:00,535.14,535.955,535.14,535.95,535.3,535.58,90.61,78.69
2021-04-01 14:25:00,535.95,537.37,535.68,537.18,535.64,536.11,95.34,80.83
2021-04-01 14:30:00,537.18,537.75,536.175,536.37,535.77,536.2,69.02,83.17
2021-04-01 14:35:00,536.37,537.44,535.64,537.34,536.06,536.58,90.8,79.65
2021-04-01 14:40:00,537.34,537.345,536.605,536.795,536.19,536.65,78.56,81.43
2021-04-01 14:45:00,536.795,536.83,536.165,536.24,536.2,536.51,66.11,83.02
2021-04-01 14:50:00,536.24,537.875,536.235,537.8,536.49,536.94,98.36,79.06
2021-04-01 14:55:00,537.8,538.32,537.41,537.55,536.68,537.14,84.68,84.11
2021-04-01 15:00:00,537.55,538.925,537.54,538.36,536.99,537.55,89.96,83.27
2021-04-01 15:05:00,538.36,538.45,537.545,537.88,537.15,537.66,81.44,82.5
2021-04-01 15:10:00,537.88,537.995,536.885,537.44,537.2,537.59,73.62,84.27
2021-04-01 15:15:00,537.44,538.45,537.2,538.385,537.42,537.86,90.15,81.82
2021-04-01 15:20:00,538.385,538.43,537.455,537.945,537.52,537.89,78.58,83.47
2021-04-01 15:25:00,537.945,538.07,536.76,537.375,537.49,537.72,66.12,85.26
2021-04-01 15:30:00,537.375,538.595,537.37,538.595,537.69,538.01,91.91,80.65
2021-04-01 15:35:00,538.595,538.6,537.375,538.075,537.76,538.03,78.4,81.68
2021-04-01 15:40:00,538.075,539.585,537.955,539.3,538.04,538.45,93.7,80.03
2021-04-01 15:45:00,539.3,539.96,538.935,539.035,538.22,538.64,81.12,81.78
2021-04-01 15:50:00,539.035,540.085,538.555,539.86,538.52,539.05,95.52,82.85
2021-04-01 15:55:00,539.86,540.255,539.57,539.575,538.71,539.22,86.91,83.62
2021-04-05 09:30:00,539.92,541.775,535.625,535.9,538.2,538.11,11.45,84.81
2021-04-05 09:35:00,535.9,535.9,529.445,533.32,537.31,536.51,31.43,77.0
2021-04-05 09:40:00,533.32,538.515,533.32,536.745,537.21,536.59,59.21,68.36
2021-04-05 09:45:00,536.745,540.77,536.73,540.085,537.73,537.76,86.29,65.62
2021-04-05 09:50:00,540.085,540.89,537.32,537.335,537.66,537.62,63.99,64.56
2021-04-05 09:55:00,537.335,538.99,536.82,536.885,537.52,537.38,60.34,62.11
2021-04-05 10:00:00,536.885,537.08,535.31,535.765,537.2,536.84,51.26,57.09
2021-04-05 10:05:00,535.765,537.265,534.66,536.86,537.14,536.85,60.14,52.0
2021-04-05 10:10:00,536.86,537.595,534.615,534.615,536.68,536.1,41.93,58.95
2021-04-05 10:15:00,534.615,536.105,534.61,535.63,536.49,535.94,50.16,60.45
2021-04-05 10:20:00,535.63,536.375,534.805,534.83,536.19,535.57,43.67,59.16
2021-04-05 10:25:00,534.83,535.28,533.73,534.535,535.89,535.22,41.28,53.07
2021-04-05 10:30:00,534.535,535.885,533.75,535.72,535.86,535.39,50.89,49.83
2021-04-05 10:35:00,535.72,536.29,534.79,536.185,535.92,535.66,54.66,48.48
2021-04-05 10:40:00,536.185,536.865,535.605,536.38,536.0,535.9,56.24,48.96
2021-04-05 10:45:00,536.38,537.15,536.38,537.085,536.2,536.29,61.96,48.4
2021-04-05 10:50:00,537.085,537.125,535.695,535.695,536.11,536.09,50.69,51.27
2021-04-05 10:55:00,535.695,536.335,535.015,535.275,535.96,535.82,47.28,51.34
2021-04-05 11:00:00,535.275,536.61,535.02,536.215,536.01,535.95,54.91,51.86
2021-04-05 11:05:00,536.215,536.26,535.44,535.975,536.0,535.96,52.96,53.8
2021-04-05 11:10:00,535.975,536.82,535.975,536.44,536.08,536.12,56.73,54.1
2021-04-05 11:15:00,536.44,538.11,536.21,537.21,536.29,536.48,67.85,54.4
2021-04-05 11:20:00,537.21,537.44,536.43,536.45,536.32,536.47,41.35,56.05
2021-04-05 11:25:00,536.45,537.27,536.45,537.17,536.47,536.7,48.04,53.11
2021-04-05 11:30:00,537.17,538.24,536.73,538.24,536.79,537.21,62.99,52.73
2021-04-05 11:35:00,538.24,538.76,538.005,538.135,537.03,537.52,83.75,54.98
2021-04-05 11:40:00,538.135,538.405,537.105,537.22,537.06,537.42,69.38,59.1
2021-04-05 11:45:00,537.22,538.365,537.18,538.15,537.26,537.66,87.87,61.44
2021-04-05 11:50:00,538.15,538.615,537.48,538.52,537.49,537.95,95.23,65.89
2021-04-05 11:55:00,538.52,538.615,537.38,537.725,537.53,537.88,79.42,69.8
2021-04-05 12:00:00,537.725,538.01,536.835,537.1,537.45,537.62,67.0,75.24
2021-04-05 12:05:00,537.1,537.83,537.1,537.515,537.46,537.58,75.25,77.95
2021-04-05 12:10:00,537.515,538.755,537.515,538.735,537.69,537.96,99.5,79.7
2021-04-05 12:15:00,538.735,538.805,537.825,538.44,537.83,538.12,90.91,81.95
2021-04-05 12:20:00,538.44,538.785,537.83,538.3,537.92,538.18,86.68,85.03
2021-04-05 12:25:00,538.3,538.515,537.8,537.945,537.92,538.1,77.31,84.86
2021-04-05 12:30:00,537.945,538.765,537.92,538.335,538.0,538.18,87.6,82.3
2021-04-05 12:35:00,538.335,538.535,537.605,537.835,537.97,538.06,74.41,83.46
2021-04-05 12:40:00,537.835,538.165,537.34,537.815,537.94,537.98,73.84,84.52
2021-04-05 12:45:00,537.815,539.035,537.665,538.56,538.05,538.17,86.79,84.32
2021-04-05 12:50:00,538.56,539.09,537.825,538.095,538.06,538.14,68.06,82.51
2021-04-05 12:55:00,538.095,538.71,537.79,538.57,538.15,538.28,81.94,79.24
2021-04-05 13:00:00,538.57,539.025,538.385,538.995,538.3,538.52,96.43,78.56
2021-04-05 13:05:00,538.995,539.14,538.32,538.85,538.4,538.63,89.22,81.3
2021-04-05 13:10:00,538.85,538.85,538.395,538.6,538.44,538.62,77.59,81.53
2021-04-05 13:15:00,538.6,539.33,538.31,539.09,538.56,538.78,90.38,81.98
2021-04-05 13:20:00,539.09,539.655,538.46,538.6,538.57,538.72,62.59,84.34
2021-04-05 13:25:00,538.6,539.675,538.575,539.65,538.77,539.03,99.12,80.89
2021-04-05 13:30:00,539.65,540.815,539.65,540.29,539.05,539.45,86.81,85.32
2021-04-05 13:35:00,540.29,540.46,539.59,539.9,539.2,539.6,77.01,86.02
2021-04-05 13:40:00,539.9,539.985,539.28,539.31,539.22,539.5,62.19,83.25
2021-04-05 13:45:00,539.31,539.845,539.0,539.59,539.29,539.53,67.03,79.38
2021-04-05 13:50:00,539.59,539.975,539.09,539.94,539.41,539.67,74.82,77.88
2021-04-05 13:55:00,539.94,539.96,539.49,539.75,539.47,539.7,69.35,75.65
2021-04-05 14:00:00,539.75,540.325,539.505,539.72,539.52,539.71,68.49,76.62
2021-04-05 14:05:00,539.72,540.245,539.72,540.21,539.65,539.88,82.59,72.24
2021-04-05 14:10:00,540.21,540.29,539.625,539.88,539.69,539.88,73.09,71.64
2021-04-05 14:15:00,539.88,540.015,539.4,539.775,539.71,539.84,70.07,71.08
2021-04-05 14:20:00,539.775,540.425,539.375,540.085,539.78,539.92,78.99,72.21
2021-04-05 14:25:00,540.085,540.34,539.905,540.27,539.87,540.04,82.7,73.91
2021-04-05 14:30:00,540.27,541.63,540.045,541.305,540.13,540.46,91.54,75.04
2021-04-05 14:35:00,541.305,542.325,541.1,541.755,540.43,540.89,87.43,78.21
2021-04-05 14:40:00,541.755,542.55,541.625,542.425,540.79,541.4,97.05,80.92
2021-04-05 14:45:00,542.425,542.68,542.085,542.52,541.1,541.77,96.34,82.98
2021-04-05 14:50:00,542.52,542.83,541.38,541.38,541.15,541.64,67.92,86.3
2021-04-05 14:55:00,541.38,542.505,541.38,541.765,541.26,541.68,76.44,86.0
2021-04-05 15:00:00,541.765,541.98,540.7,540.74,541.17,541.37,52.17,85.63
2021-04-05 15:05:00,540.74,540.955,540.17,540.495,541.05,541.08,45.12,81.27
2021-04-05 15:10:00,540.495,541.095,540.28,541.045,541.05,541.07,53.39,74.64
2021-04-05 15:15:00,541.045,542.315,540.805,542.11,541.24,541.42,81.2,69.78
2021-04-05 15:20:00,542.11,542.5,541.17,541.17,541.23,541.34,56.66,67.51
2021-04-05 15:25:00,541.17,541.29,540.565,540.825,541.16,541.17,47.65,61.84
2021-04-05 15:30:00,540.825,540.825,539.655,540.06,540.96,540.8,25.94,58.95
2021-04-05 15:35:00,540.06,540.785,539.975,540.315,540.84,540.64,27.21,51.73
2021-04-05 15:40:00,540.315,540.66,539.515,539.53,540.6,540.27,4.49,48.17
2021-04-05 15:45:00,539.53,540.63,539.325,539.935,540.48,540.16,17.4,42.36
2021-04-05 15:50:00,539.935,541.31,539.11,540.74,540.53,540.35,43.82,37.22
2021-04-05 15:55:00,540.74,541.53,539.695,540.495,540.52,540.4,37.23,31.88
2021-04-06 09:30:00,544.695,550.635,544.07,550.23,542.29,543.68,96.49,29.11
2021-04-06 09:35:00,550.23,552.44,548.62,550.65,543.81,546.0,86.57,36.08
2021-04-06 09:40:00,550.65,554.165,550.39,552.87,545.46,548.29,91.4,44.74
2021-04-06 09:45:00,552.87,553.945,551.075,551.405,546.54,549.33,81.67,53.91
2021-04-06 09:50:00,551.405,552.455,549.945,551.565,547.45,550.08,82.73,64.94
2021-04-06 09:55:00,551.565,552.24,550.355,552.24,548.32,550.8,87.21,74.27
2021-04-06 10:00:00,552.24,552.63,551.315,551.775,548.95,551.12,84.12,80.47
2021-04-06 10:05:00,551.775,552.59,550.61,550.61,549.25,550.95,76.39,87.17
2021-04-06 10:10:00,550.61,550.71,548.41,548.525,549.12,550.14,62.54,84.3
2021-04-06 10:15:00,548.525,549.94,547.33,548.79,549.06,549.69,64.3,80.87
2021-04-06 10:20:00,548.79,548.865,547.18,547.56,548.79,548.98,56.13,76.99
2021-04-06 10:25:00,547.56,548.835,547.285,548.42,548.72,548.79,61.84,73.35
2021-04-06 10:30:00,548.42,548.9,547.155,547.22,548.45,548.27,53.87,70.36
2021-04-06 10:35:00,547.22,547.52,546.225,547.02,548.19,547.85,52.54,65.6
2021-04-06 10:40:00,547.02,547.28,546.73,547.165,548.0,547.62,53.5,61.09
2021-04-06 10:45:00,547.165,548.33,547.095,548.145,548.03,547.79,60.01,57.82
2021-04-06 10:50:00,548.145,548.645,546.89,548.45,548.11,548.01,62.04,57.46
2021-04-06 10:55:00,548.45,549.965,547.59,548.365,548.16,548.13,61.47,57.13
2021-04-06 11:00:00,548.365,549.6,547.78,547.825,548.1,548.03,57.89,57.9
2021-04-06 11:05:00,547.825,550.005,547.605,549.67,548.39,548.58,68.94,57.33
2021-04-06 11:10:00,549.67,550.52,548.885,550.19,548.72,549.12,60.62,59.48
2021-04-06 11:15:00,550.19,550.445,549.505,550.39,549.02,549.54,52.46,60.64
2021-04-06 11:20:00,550.39,551.385,550.295,550.335,549.26,549.8,51.76,60.49
2021-04-06 11:25:00,550.335,550.915,548.735,549.235,549.26,549.61,38.99,59.31
2021-04-06 11:30:00,549.235,549.27,547.435,547.545,548.95,548.92,20.61,56.02
2021-04-06 11:35:00,547.545,548.77,547.54,547.575,548.7,548.47,21.08,50.18
2021-04-06 11:40:00,547.575,548.77,547.52,548.77,548.71,548.57,39.73,44.92
2021-04-06 11:45:00,548.77,549.615,548.135,548.545,548.68,548.56,36.45,40.75
2021-04-06 11:50:00,548.545,549.175,548.205,548.34,548.62,548.49,40.99,37.3
2021-04-06 11:55:00,548.34,549.925,548.34,549.67,548.81,548.88,66.76,35.66
2021-04-06 12:00:00,549.67,549.69,548.175,548.58,548.77,548.78,45.64,37.8
2021-04-06 12:05:00,548.58,548.85,548.285,548.52,548.72,548.69,44.48,38.75
2021-04-06 12:10:00,548.52,548.8,548.15,548.21,548.63,548.53,38.47,42.16
2021-04-06 12:15:00,548.21,548.21,546.56,546.825,548.3,547.96,11.63,44.65
2021-04-06 12:20:00,546.825,548.2,546.825,547.93,548.23,547.95,28.39,40.63
2021-04-06 12:25:00,547.93,547.96,546.605,546.645,547.94,547.52,1.76,39.48
2021-04-06 12:30:00,546.645,547.035,546.355,546.645,547.7,547.23,5.77,33.88
2021-04-06 12:35:00,546.645,547.595,546.23,547.295,547.63,547.25,20.66,25.16
2021-04-06 12:40:00,547.295,547.62,546.74,547.245,547.56,547.25,19.69,21.59
2021-04-06 12:45:00,547.245,547.82,546.93,546.975,547.45,547.16,14.45,18.05
2021-04-06 12:50:00,546.975,547.59,546.345,547.565,547.47,547.29,25.9,14.62
2021-04-06 12:55:00,547.565,547.84,547.21,547.21,547.42,547.26,19.01,16.66
2021-04-06 13:00:00,547.21,547.31,546.08,546.375,547.23,546.96,5.56,15.32
2021-04-06 13:05:00,546.375,546.485,545.855,545.95,547.0,546.62,1.88,15.86
2021-04-06 13:10:00,545.95,547.26,545.92,547.205,547.04,546.82,33.17,15.31
2021-04-06 13:15:00,547.205,547.405,545.685,545.735,546.8,546.46,1.18,17.09
2021-04-06 13:20:00,545.735,545.74,544.92,545.13,546.5,546.02,4.2,14.45
2021-04-06 13:25:00,545.13,545.525,544.41,545.525,546.32,545.86,20.22,12.99
2021-04-06 13:30:00,545.525,545.72,544.975,545.71,546.21,545.81,23.57,12.17
2021-04-06 13:35:00,545.71,545.735,545.215,545.56,546.09,545.73,20.85,12.83
2021-04-06 13:40:00,545.56,545.95,545.26,545.735,546.03,545.73,25.09,15.01
2021-04-06 13:45:00,545.735,545.92,545.37,545.43,545.92,545.63,22.97,18.33
2021-04-06 13:50:00,545.43,545.57,544.865,545.135,545.78,545.46,16.51,16.87
2021-04-06 13:55:00,545.135,545.705,545.04,545.545,545.74,545.49,29.87,19.06
2021-04-06 14:00:00,545.545,545.705,544.87,545.24,545.65,545.41,21.9,22.73
2021-04-06 14:05:00,545.24,546.02,545.075,545.92,545.7,545.58,42.54,22.97
2021-04-06 14:10:00,545.92,547.51,545.92,547.265,545.98,546.14,83.24,25.68
2021-04-06 14:15:00,547.265,547.865,546.855,547.84,546.32,546.71,99.28,34.59
2021-04-06 14:20:00,547.84,548.13,547.6,547.735,546.58,547.05,89.38,45.19
2021-04-06 14:25:00,547.735,548.365,547.39,547.55,546.76,547.22,79.39,54.67
2021-04-06 14:30:00,547.55,547.87,546.925,547.355,546.87,547.26,74.46,63.66
2021-04-06 14:35:00,547.355,548.075,546.975,548.055,547.09,547.52,92.16,70.03
2021-04-06 14:40:00,548.055,548.76,547.89,548.75,547.39,547.93,99.77,80.06
2021-04-06 14:45:00,548.75,549.24,548.685,549.025,547.69,548.29,95.55,88.24
2021-04-06 14:50:00,549.025,549.115,548.17,548.855,547.9,548.48,92.03,90.0
2021-04-06 14:55:00,548.855,549.28,548.52,548.6,548.03,548.52,86.04,88.96
2021-04-06 15:00:00,548.6,548.84,547.205,547.385,547.91,548.14,61.09,88.49
2021-04-06 15:05:00,547.385,547.805,547.01,547.36,547.81,547.88,60.57,85.87
2021-04-06 15:10:00,547.36,547.645,546.91,547.18,547.7,547.65,52.43,83.89
2021-04-06 15:15:00,547.18,547.88,547.125,547.785,547.72,547.69,66.14,78.21
2021-04-06 15:20:00,547.785,548.125,547.32,548.03,547.78,547.8,71.69,73.41
2021-04-06 15:25:00,548.03,548.035,547.405,547.695,547.76,547.76,64.1,70.0
2021-04-06 15:30:00,547.695,547.805,546.455,546.455,547.52,547.33,36.01,66.01
2021-04-06 15:35:00,546.455,546.6,545.68,545.9,547.23,546.85,23.36,58.86
2021-04-06 15:40:00,545.9,546.125,545.185,545.185,546.86,546.29,7.14,53.47
2021-04-06 15:45:00,545.185,545.355,544.69,544.975,546.52,545.85,6.21,45.84
2021-04-06 15:50:00,544.975,544.975,543.355,544.06,546.07,545.25,11.9,39.24
2021-04-06 15:55:00,544.06,544.73,543.84,544.68,545.82,545.06,22.36,31.49
2021-04-07 09:30:00,543.4,544.665,541.27,542.905,545.29,544.34,20.41,24.44
2021-04-07 09:35:00,542.905,543.765,542.16,543.34,544.94,544.01,25.84,18.2
2021-04-07 09:40:00,543.34,544.12,542.89,544.0,544.77,544.01,34.08,16.75
2021-04-07 09:45:00,544.0,544.705,543.4,543.895,544.61,543.97,32.77,18.28
2021-04-07 09:50:00,543.895,543.955,541.605,541.61,544.06,543.18,4.24,21.94
2021-04-07 09:55:00,541.61,543.775,541.61,542.785,543.83,543.05,18.91,21.66
2021-04-07 10:00:00,542.785,544.355,542.31,544.2,543.9,543.43,36.58,22.66
2021-04-07 10:05:00,544.2,544.825,543.34,544.0,543.92,543.62,34.08,24.69
2021-04-07 10:10:00,544.0,545.755,544.0,545.355,544.18,544.2,53.96,26.64
2021-04-07 10:15:00,545.355,545.65,544.325,545.45,544.41,544.62,60.98,30.66
2021-04-07 10:20:00,545.45,546.19,544.89,545.64,544.63,544.96,63.75,34.5
2021-04-07 10:25:00,545.64,546.09,544.865,545.405,544.77,545.11,60.32,38.93
2021-04-07 10:30:00,545.405,546.89,545.075,545.785,544.95,545.34,65.86,46.94
2021-04-07 10:35:00,545.785,546.51,545.465,545.51,545.05,545.4,62.68,53.65
2021-04-07 10:40:00,545.51,545.715,544.435,545.68,545.16,545.49,67.48,57.38
2021-04-07 10:45:00,545.68,545.92,545.125,545.525,545.23,545.5,75.71,62.15
2021-04-07 10:50:00,545.525,545.62,544.305,544.705,545.13,545.24,61.12,65.25
2021-04-07 10:55:00,544.705,546.275,544.45,545.67,545.23,545.38,78.29,65.27
2021-04-07 11:00:00,545.67,548.07,545.67,547.66,545.67,546.14,93.97,67.35
2021-04-07 11:05:00,547.66,548.555,547.48,547.545,546.01,546.61,86.14,72.16
2021-04-07 11:10:00,547.545,547.745,547.07,547.45,546.27,546.89,84.83,75.06
2021-04-07 11:15:00,547.45,549.25,547.43,549.145,546.79,547.64,98.63,78.22
2021-04-07 11:20:00,549.145,549.375,547.655,547.765,546.97,547.68,79.28,82.67
2021-04-07 11:25:00,547.765,547.765,546.885,546.96,546.97,547.44,68.92,83.18
2021-04-07 11:30:00,546.96,547.025,546.545,546.81,546.94,547.23,66.99,84.29
2021-04-07 11:35:00,546.81,547.75,545.885,545.97,546.76,546.81,56.15,82.68
2021-04-07 11:40:00,545.97,546.955,545.78,546.46,546.71,546.69,58.74,77.28
2021-04-07 11:45:00,546.46,547.305,546.225,546.655,546.7,546.68,54.93,73.36
2021-04-07 11:50:00,546.655,547.6,546.655,547.49,546.84,546.95,64.93,69.09
2021-04-07 11:55:00,547.49,548.62,547.19,548.335,547.11,547.41,79.49,64.28
2021-04-07 12:00:00,548.335,548.905,547.985,548.045,547.28,547.62,73.77,64.31
2021-04-07 12:05:00,548.045,548.74,548.015,548.525,547.51,547.92,83.23,65.0
2021-04-07 12:10:00,548.525,548.56,547.63,547.795,547.56,547.88,68.84,67.32
2021-04-07 12:15:00,547.795,547.815,546.73,547.24,547.5,547.67,57.89,69.13
2021-04-07 12:20:00,547.24,548.19,547.04,548.19,547.63,547.84,76.63,69.01
2021-04-07 12:25:00,548.19,548.335,547.405,547.525,547.61,547.74,63.51,72.11
2021-04-07 12:30:00,547.525,547.655,546.885,547.07,547.51,547.52,54.54,71.91
2021-04-07 12:35:00,547.07,547.545,546.74,547.195,547.45,547.41,55.74,68.34
2021-04-07 12:40:00,547.195,547.315,546.415,546.795,547.33,547.2,30.36,65.77
2021-04-07 12:45:00,546.795,546.925,546.475,546.555,547.19,546.98,21.56,58.22
2021-04-07 12:50:00,546.555,546.77,545.84,546.03,546.98,546.66,6.95,51.46
2021-04-07 12:55:00,546.03,546.33,545.73,546.155,546.83,546.49,11.66,44.18
2021-04-07 13:00:00,546.155,547.03,545.69,546.63,546.79,546.54,25.51,34.9
2021-04-07 13:05:00,546.63,547.385,546.405,546.6,546.76,546.56,28.3,29.47
2021-04-07 13:10:00,546.6,546.99,546.38,546.785,546.76,546.64,34.06,25.73
2021-04-07 13:15:00,546.785,547.5,546.27,547.08,546.82,546.79,43.23,22.63
2021-04-07 13:20:00,547.08,547.08,546.485,546.65,546.79,546.74,29.86,24.47
2021-04-07 13:25:00,546.65,546.75,546.18,546.235,546.69,546.57,16.95,25.65
2021-04-07 13:30:00,546.235,547.555,546.235,546.995,546.75,546.71,40.59,27.08
2021-04-07 13:35:00,546.995,547.795,546.995,547.765,546.93,547.06,64.54,31.21
2021-04-07 13:40:00,547.765,547.815,547.44,547.745,547.08,547.29,63.92,36.79
2021-04-07 13:45:00,547.745,548.45,547.525,548.305,547.3,547.63,85.74,41.88
2021-04-07 13:50:00,548.305,548.53,547.85,548.505,547.52,547.92,98.08,49.26
2021-04-07 13:55:00,548.505,548.69,548.08,548.63,547.72,548.16,98.0,57.1
2021-04-07 14:00:00,548.63,548.92,548.09,548.675,547.89,548.33,92.41,66.83
2021-04-07 14:05:00,548.675,548.89,548.08,548.45,547.99,548.37,85.45,77.61
2021-04-07 14:10:00,548.45,548.83,548.43,548.765,548.13,548.5,95.2,84.02
2021-04-07 14:15:00,548.765,549.625,548.765,549.185,548.32,548.73,88.82,88.4
2021-04-07 14:20:00,549.185,549.31,547.865,548.4,548.33,548.62,68.87,91.96
2021-04-07 14:25:00,548.4,548.43,547.74,548.275,548.32,548.5,65.69,89.55
2021-04-07 14:30:00,548.275,548.815,548.24,548.595,548.37,548.53,73.82,84.92
2021-04-07 14:35:00,548.595,548.665,547.985,548.115,548.32,548.39,61.63,81.47
2021-04-07 14:40:00,548.115,548.74,548.045,548.1,548.28,548.29,61.25,77.07
2021-04-07 14:45:00,548.1,548.395,547.975,548.32,548.29,548.3,62.12,73.61
2021-04-07 14:50:00,548.32,549.27,548.27,548.745,548.37,548.45,74.46,68.89
2021-04-07 14:55:00,548.745,548.75,547.795,548.015,548.31,548.31,53.27,66.83
2021-04-07 15:00:00,548.015,549.15,548.015,548.965,548.43,548.53,80.84,64.61
2021-04-07 15:05:00,548.965,549.155,547.805,547.805,548.32,548.29,47.17,66.77
2021-04-07 15:10:00,547.805,548.22,547.305,547.375,548.15,547.98,33.63,62.96
2021-04-07 15:15:00,547.375,547.67,546.835,547.09,547.96,547.68,9.14,58.96
2021-04-07 15:20:00,547.09,547.415,546.455,546.46,547.69,547.27,0.16,51.52
2021-04-07 15:25:00,546.46,546.615,545.35,545.545,547.3,546.69,4.56,42.67
2021-04-07 15:30:00,545.545,545.98,545.1,545.155,546.91,546.18,1.22,32.68
2021-04-07 15:35:00,545.155,546.365,545.0,546.32,546.8,546.23,28.54,25.25
2021-04-07 15:40:00,546.32,546.95,546.22,546.795,546.8,546.42,38.81,17.77
2021-04-07 15:45:00,546.795,547.63,546.785,547.425,546.91,546.76,52.43,16.58
2021-04-07 15:50:00,547.425,547.45,546.39,546.92,546.91,546.81,41.51,19.27
