DateTime,Open,High,Low,Close,EMA_Period_5,EMA_Period_3,Stochastic,Stochastic_Signal
2021-04-09 12:54:00,1.37366,1.373675,1.373595,1.37366,1.3738,1.3737,19.12,50.78
2021-04-09 12:55:00,1.37366,1.37383,1.37366,1.37383,1.3738,1.3738,71.21,28.98
2021-04-09 12:56:00,1.37383,1.37394,1.373815,1.373855,1.3738,1.3738,75.36,34.8
2021-04-09 12:57:00,1.373855,1.37396,1.37385,1.373915,1.3738,1.3739,87.67,55.23
2021-04-09 12:58:00,1.373915,1.373985,1.37379,1.373855,1.3738,1.3739,66.67,78.08
2021-04-09 12:59:00,1.373855,1.373855,1.373695,1.373795,1.3738,1.3738,51.28,76.57
2021-04-09 01:00:00,1.373795,1.373835,1.37363,1.37369,1.3738,1.3737,24.36,68.54
2021-04-09 01:01:00,1.37369,1.3737,1.373605,1.373635,1.3737,1.3737,10.26,68.54
2021-04-09 01:02:00,1.373635,1.37369,1.37353,1.373585,1.3737,1.3736,12.09,68.54
2021-04-09 01:03:00,1.373585,1.37361,1.37351,1.37351,1.3736,1.3736,0.0,68.54
2021-04-09 01:04:00,1.37351,1.37352,1.37341,1.37349,1.3736,1.3735,13.91,68.54
2021-04-09 01:05:00,1.37349,1.373545,1.373465,1.373515,1.3736,1.3735,9.62,68.54
2021-04-09 01:06:00,1.373515,1.37357,1.373445,1.373445,1.3735,1.3735,0.0,68.54
2021-04-09 01:07:00,1.373445,1.37354,1.373375,1.37351,1.3735,1.3735,22.13,68.54
2021-04-09 01:08:00,1.37351,1.373515,1.37341,1.37341,1.3735,1.3735,0.0,68.54
2021-04-09 01:09:00,1.37341,1.373415,1.37332,1.373355,1.3735,1.3734,5.26,68.54
2021-04-09 01:10:00,1.373355,1.373465,1.373345,1.37343,1.3735,1.3734,13.28,68.54
2021-04-09 01:11:00,1.37343,1.373585,1.37343,1.373535,1.3735,1.3735,18.92,68.54
2021-04-09 01:12:00,1.373535,1.373555,1.37345,1.37346,1.3735,1.3735,1.87,68.54
2021-04-09 01:13:00,1.37346,1.373555,1.37346,1.373555,1.3735,1.3735,18.1,68.54
2021-04-09 01:14:00,1.373555,1.373615,1.37344,1.37345,1.3735,1.3735,1.83,68.54
2021-04-09 01:15:00,1.37345,1.3735,1.37342,1.3735,1.3735,1.3735,14.16,68.54
2021-04-09 01:16:00,1.3735,1.37356,1.37349,1.37356,1.3735,1.3735,14.14,68.54
2021-04-09 01:17:00,1.37356,1.37356,1.373515,1.37356,1.3735,1.3735,9.57,68.54
2021-04-09 01:18:00,1.37356,1.373565,1.37344,1.37349,1.3735,1.3735,9.17,68.54
2021-04-09 01:19:00,1.37349,1.373555,1.373485,1.373555,1.3735,1.3735,14.0,68.54
2021-04-09 01:20:00,1.373555,1.373565,1.373445,1.37356,1.3735,1.3735,21.3,68.54
2021-04-09 01:21:00,1.37356,1.37356,1.373445,1.37346,1.3735,1.3735,2.78,68.54
2021-04-09 01:22:00,1.37346,1.373465,1.37335,1.37339,1.3735,1.3734,6.3,68.54
2021-04-09 01:23:00,1.37339,1.37346,1.37335,1.37346,1.3735,1.3734,17.32,68.54
2021-04-09 01:24:00,1.37346,1.37346,1.37335,1.37335,1.3734,1.3734,0.0,68.54
2021-04-09 01:25:00,1.37335,1.37354,1.37334,1.373385,1.3734,1.3734,6.98,68.54
2021-04-09 01:26:00,1.373385,1.37345,1.37333,1.37345,1.3734,1.3734,18.32,68.54
2021-04-09 01:27:00,1.37345,1.37346,1.37311,1.37311,1.3733,1.3733,0.0,68.54
2021-04-09 01:28:00,1.37311,1.373135,1.37295,1.37301,1.3732,1.3732,5.8,68.54
2021-04-09 01:29:00,1.37301,1.37302,1.37292,1.372975,1.3731,1.3731,5.16,68.54
2021-04-09 01:30:00,1.372975,1.373175,1.372975,1.373105,1.3731,1.3731,12.87,68.54
2021-04-09 01:31:00,1.373105,1.373115,1.37293,1.372945,1.373,1.373,1.42,68.54
2021-04-09 01:32:00,1.372945,1.37296,1.37289,1.37291,1.373,1.373,1.83,68.54
2021-04-09 01:33:00,1.37291,1.372955,1.372875,1.372915,1.373,1.373,3.6,68.54
2021-04-09 01:34:00,1.372915,1.372935,1.372885,1.37292,1.373,1.373,3.18,68.54
2021-04-09 01:35:00,1.37292,1.37296,1.372885,1.37296,1.373,1.373,6.82,68.54
2021-04-09 01:36:00,1.37296,1.373035,1.37296,1.373035,1.373,1.373,7.32,68.54
2021-04-09 01:37:00,1.373035,1.373065,1.37295,1.37298,1.373,1.373,2.9,68.54
2021-04-09 01:38:00,1.37298,1.373065,1.37297,1.37306,1.373,1.373,8.87,68.54
2021-04-09 01:39:00,1.37306,1.373145,1.373055,1.37314,1.373,1.3731,9.14,68.54
2021-04-09 01:40:00,1.37314,1.37317,1.373115,1.37317,1.3731,1.3731,6.32,68.54
2021-04-09 01:41:00,1.37317,1.373455,1.373165,1.37344,1.3732,1.3733,33.54,68.54
2021-04-09 01:42:00,1.37344,1.37348,1.37342,1.373475,1.3733,1.3734,9.73,68.54
2021-04-09 01:43:00,1.373475,1.373475,1.373455,1.37347,1.3734,1.3734,2.83,68.54
2021-04-09 01:44:00,1.37347,1.373475,1.37343,1.373455,1.3734,1.3734,4.5,68.54
2021-04-09 01:45:00,1.373455,1.373465,1.37345,1.373465,1.3734,1.3734,2.8,68.54
2021-04-09 01:46:00,1.373465,1.373475,1.37337,1.37341,1.3734,1.3734,6.5,68.54
2021-04-09 01:47:00,1.37341,1.37348,1.37341,1.37347,1.3734,1.3734,10.43,68.54
2021-04-09 01:48:00,1.37347,1.37347,1.373465,1.37347,1.3734,1.3734,0.96,68.54
2021-04-09 01:49:00,1.37347,1.373475,1.373375,1.373375,1.3734,1.3734,0.0,68.54
2021-04-09 01:50:00,1.373375,1.373375,1.373265,1.373355,1.3734,1.3734,12.5,68.54
2021-04-09 01:51:00,1.373355,1.373365,1.37334,1.373365,1.3734,1.3734,3.88,68.54
2021-04-09 01:52:00,1.373365,1.373365,1.373365,1.373365,1.3734,1.3734,0.0,68.54
2021-04-09 01:53:00,1.373365,1.373365,1.37326,1.373265,1.3734,1.3733,0.69,68.54
2021-04-09 01:54:00,1.373265,1.37327,1.37325,1.37325,1.3734,1.3733,0.0,68.54
2021-04-09 01:55:00,1.37325,1.373265,1.37325,1.373265,1.3734,1.3733,2.04,68.54
2021-04-09 01:56:00,1.373265,1.373265,1.373265,1.373265,1.3734,1.3733,0.0,68.54
2021-04-09 01:57:00,1.373265,1.37337,1.373265,1.373365,1.3734,1.3733,13.89,68.54
2021-04-09 01:58:00,1.373365,1.37337,1.37335,1.37335,1.3734,1.3733,0.0,68.54
2021-04-09 01:59:00,1.37335,1.37338,1.373335,1.373365,1.3734,1.3733,4.62,68.54
2021-04-09 02:00:00,1.373365,1.37337,1.37321,1.373255,1.3734,1.3733,5.81,68.54
2021-04-09 02:01:00,1.373255,1.373325,1.373255,1.37332,1.3734,1.3733,8.9,68.54
2021-04-09 02:02:00,1.37332,1.37332,1.373265,1.373265,1.3734,1.3733,0.0,68.54
2021-04-09 02:03:00,1.373265,1.373365,1.373265,1.373355,1.3734,1.3733,12.5,68.54
2021-04-09 02:04:00,1.373355,1.37337,1.373355,1.373365,1.3734,1.3733,1.59,68.54
2021-04-09 02:05:00,1.373365,1.373455,1.373345,1.37337,1.3734,1.3733,3.91,68.54
2021-04-09 02:06:00,1.37337,1.37343,1.37336,1.37343,1.3734,1.3734,11.2,68.54
2021-04-09 02:07:00,1.37343,1.373445,1.373425,1.37344,1.3734,1.3734,2.68,68.54
2021-04-09 02:08:00,1.37344,1.373465,1.37336,1.37346,1.3734,1.3734,16.0,68.54
2021-04-09 02:09:00,1.37346,1.373575,1.373455,1.373545,1.3734,1.3735,16.98,68.54
2021-04-09 02:10:00,1.373545,1.373575,1.373545,1.37357,1.3735,1.3735,5.68,68.54
2021-04-09 02:11:00,1.37357,1.37357,1.373565,1.37357,1.3735,1.3735,1.19,68.54
2021-04-09 02:12:00,1.37357,1.373575,1.37357,1.373575,1.3735,1.3735,1.2,68.54
2021-04-09 02:13:00,1.373575,1.373575,1.373515,1.373545,1.3735,1.3735,6.38,68.54
2021-04-09 02:14:00,1.373545,1.37355,1.373545,1.373545,1.3735,1.3735,0.0,68.54
2021-04-09 02:15:00,1.373545,1.373545,1.37341,1.373455,1.3735,1.3735,7.83,68.54
2021-04-09 02:16:00,1.373455,1.37349,1.373455,1.373465,1.3735,1.3735,1.89,68.54
2021-04-09 02:17:00,1.373465,1.373465,1.373295,1.373335,1.3734,1.3734,5.8,68.54
2021-04-09 02:18:00,1.373335,1.37348,1.373325,1.37346,1.3734,1.3734,20.45,68.54
2021-04-09 02:19:00,1.37346,1.37352,1.37335,1.373495,1.3734,1.3734,22.83,68.54
2021-04-09 02:20:00,1.373495,1.37357,1.37348,1.373555,1.3735,1.3735,14.85,68.54
2021-04-09 02:21:00,1.373555,1.373575,1.373445,1.37353,1.3735,1.3735,15.74,68.54
2021-04-09 02:22:00,1.37353,1.373625,1.373435,1.373485,1.3735,1.3735,9.09,68.54
2021-04-09 02:23:00,1.373485,1.37356,1.373475,1.3735,1.3735,1.3735,4.9,68.54
2021-04-09 02:24:00,1.3735,1.373675,1.37345,1.37365,1.3736,1.3736,37.38,68.54
2021-04-09 02:25:00,1.37365,1.373685,1.373535,1.37357,1.3736,1.3736,7.78,68.54
2021-04-09 02:26:00,1.37357,1.373765,1.37357,1.37368,1.3736,1.3736,26.51,68.54
2021-04-09 02:27:00,1.37368,1.37369,1.373405,1.373475,1.3736,1.3735,12.07,68.54
2021-04-09 02:28:00,1.373475,1.373645,1.37347,1.37359,1.3736,1.3735,23.3,68.54
2021-04-09 02:29:00,1.37359,1.373625,1.37331,1.37339,1.3735,1.3734,11.85,68.54
2021-04-09 02:45:00,1.373755,1.381525,1.37365,1.37374,1.3736,1.3736,1.83,68.54
2021-04-09 02:46:00,1.37374,1.37375,1.373485,1.37351,1.3736,1.3736,5.0,68.54
2021-04-09 02:47:00,1.37351,1.37371,1.373355,1.373485,1.3736,1.3735,20.63,68.54
2021-04-09 02:48:00,1.373485,1.373495,1.373285,1.373475,1.3736,1.3735,27.14,68.54
2021-04-09 02:49:00,1.373475,1.37348,1.37325,1.373345,1.3735,1.3734,12.93,68.54
2021-04-09 02:50:00,1.373345,1.37336,1.37333,1.373335,1.3734,1.3734,0.76,68.54
2021-04-09 02:51:00,1.373335,1.37335,1.373325,1.373325,1.3734,1.3734,0.0,68.54
2021-04-09 02:52:00,1.373325,1.37335,1.373325,1.37335,1.3734,1.3734,3.79,68.54
2021-04-09 02:53:00,1.37335,1.37335,1.37332,1.373325,1.3734,1.3734,0.75,68.54
2021-04-09 02:54:00,1.373325,1.373325,1.37328,1.373325,1.3734,1.3734,6.38,68.54
2021-04-09 02:55:00,1.373325,1.37334,1.373325,1.373335,1.3734,1.3734,1.52,68.54
2021-04-09 02:56:00,1.373335,1.373345,1.373335,1.373345,1.3734,1.3734,1.54,68.54
2021-04-09 02:57:00,1.373345,1.373345,1.373335,1.373335,1.3734,1.3734,0.0,68.54
2021-04-09 02:58:00,1.373335,1.37334,1.373325,1.37333,1.3734,1.3734,0.76,68.54
2021-04-09 02:59:00,1.37333,1.37334,1.37333,1.37334,1.3734,1.3734,1.53,68.54
2021-04-09 03:00:00,1.37334,1.37344,1.37334,1.37339,1.3734,1.3734,7.75,68.54
2021-04-09 03:01:00,1.37339,1.3734,1.37339,1.3734,1.3734,1.3734,1.68,68.54
2021-04-09 03:02:00,1.3734,1.3734,1.373395,1.373395,1.3734,1.3734,0.0,68.54
2021-04-09 03:03:00,1.373395,1.3734,1.373385,1.373385,1.3734,1.3734,0.0,68.54
2021-04-09 03:04:00,1.373385,1.3734,1.37338,1.3734,1.3734,1.3734,3.31,68.54
2021-04-09 03:05:00,1.3734,1.3734,1.373395,1.373395,1.3734,1.3734,0.0,68.54
2021-04-09 03:06:00,1.373395,1.37342,1.373285,1.373285,1.3734,1.3733,0.0,68.54
2021-04-09 03:07:00,1.373285,1.37336,1.373285,1.37336,1.3734,1.3733,10.71,68.54
2021-04-09 03:08:00,1.37336,1.373365,1.37334,1.373355,1.3734,1.3733,2.33,68.54
2021-04-09 03:09:00,1.373355,1.37336,1.373315,1.373325,1.3734,1.3733,1.49,68.54
2021-04-09 03:10:00,1.373325,1.37334,1.373325,1.37334,1.3734,1.3733,2.27,68.54
2021-04-09 03:11:00,1.37334,1.37335,1.37334,1.373345,1.3734,1.3733,0.78,68.54
2021-04-09 03:12:00,1.373345,1.373625,1.373345,1.373595,1.3735,1.3734,39.06,68.54
2021-04-09 03:13:00,1.373595,1.373605,1.373595,1.3736,1.3735,1.3735,1.28,68.54
2021-04-09 03:14:00,1.3736,1.37361,1.3736,1.3736,1.3735,1.3735,1.28,68.54
2021-04-09 03:15:00,1.3736,1.373605,1.3736,1.373605,1.3735,1.3736,2.56,68.54
2021-04-09 03:16:00,1.373605,1.373625,1.373605,1.373625,1.3735,1.3736,7.69,68.54
2021-04-09 03:17:00,1.373625,1.373625,1.373625,1.373625,1.3735,1.3736,7.69,68.54
2021-04-09 03:18:00,1.373625,1.373625,1.373625,1.373625,1.3735,1.3736,7.69,68.54
2021-04-09 03:19:00,1.373625,1.373625,1.373445,1.37348,1.3735,1.3735,6.48,68.54
2021-04-09 03:20:00,1.37348,1.37348,1.373435,1.37346,1.3735,1.3735,4.55,68.54
2021-04-09 03:21:00,1.37346,1.37346,1.373425,1.373455,1.3735,1.3735,5.36,68.54
2021-04-09 03:22:00,1.373455,1.37346,1.373375,1.373395,1.3735,1.3734,3.28,68.54
2021-04-09 03:23:00,1.373395,1.373455,1.373395,1.37344,1.3735,1.3734,7.63,68.54
2021-04-09 03:24:00,1.37344,1.37344,1.373365,1.37343,1.3735,1.3734,10.48,68.54
2021-04-09 03:25:00,1.37343,1.373455,1.373355,1.37341,1.3735,1.3734,8.73,68.54
2021-04-09 03:26:00,1.37341,1.37346,1.37339,1.3734,1.3735,1.3734,1.68,68.54
2021-04-09 03:27:00,1.3734,1.373445,1.37336,1.373445,1.3735,1.3734,13.6,68.54
2021-04-09 03:28:00,1.373445,1.373445,1.373335,1.37344,1.3735,1.3734,16.15,68.54
2021-04-09 03:29:00,1.37344,1.37344,1.37332,1.37341,1.3735,1.3734,13.53,68.54
2021-04-09 03:30:00,1.37341,1.37346,1.373295,1.3733,1.3734,1.3733,0.72,68.54
2021-04-09 03:31:00,1.3733,1.373445,1.37329,1.373385,1.3734,1.3733,13.67,68.54
2021-04-09 03:32:00,1.373385,1.373395,1.373375,1.37339,1.3734,1.3733,2.46,68.54
2021-04-09 03:33:00,1.37339,1.37351,1.37339,1.37348,1.3734,1.3734,15.13,68.54
2021-04-09 03:34:00,1.37348,1.37348,1.37323,1.37324,1.3733,1.3733,1.32,68.54
2021-04-09 03:35:00,1.37324,1.37326,1.37312,1.373125,1.3732,1.3732,0.58,68.54
2021-04-09 03:36:00,1.373125,1.373145,1.37307,1.373115,1.3732,1.3732,4.92,68.54
2021-04-09 03:37:00,1.373115,1.37313,1.373115,1.37313,1.3732,1.3732,1.72,68.54
2021-04-09 03:38:00,1.37313,1.37313,1.373095,1.373095,1.3732,1.3731,0.0,68.54
2021-04-09 03:39:00,1.373095,1.3731,1.373095,1.373095,1.3732,1.3731,0.0,68.54
2021-04-09 03:40:00,1.373095,1.373095,1.373095,1.373095,1.3732,1.3731,0.0,68.54
2021-04-09 03:41:00,1.373095,1.37312,1.37309,1.373095,1.3732,1.3731,0.56,68.54
2021-04-09 03:42:00,1.373095,1.3731,1.373095,1.3731,1.3732,1.3731,0.56,68.54
2021-04-09 03:43:00,1.3731,1.3731,1.37306,1.37306,1.3732,1.3731,0.0,68.54
2021-04-09 03:44:00,1.37306,1.37307,1.373055,1.373065,1.3732,1.3731,1.08,68.54
2021-04-09 03:45:00,1.373065,1.37315,1.373065,1.373125,1.3732,1.3731,6.52,68.54
2021-04-09 03:46:00,1.373125,1.373125,1.373025,1.373025,1.3731,1.3731,0.0,68.54
2021-04-09 03:47:00,1.373025,1.373025,1.37286,1.37286,1.373,1.373,0.0,68.54
2021-04-09 03:48:00,1.37286,1.372875,1.372775,1.372805,1.3729,1.3729,2.48,68.54
2021-04-09 03:49:00,1.372805,1.372825,1.372775,1.37279,1.3729,1.3728,1.24,68.54
2021-04-09 03:50:00,1.37279,1.37279,1.372635,1.372635,1.3728,1.3727,0.0,68.54
2021-04-09 03:51:00,1.372635,1.37264,1.37252,1.37253,1.3727,1.3726,0.68,68.54
2021-04-09 03:52:00,1.37253,1.37253,1.37253,1.37253,1.3726,1.3726,0.0,68.54
2021-04-09 03:53:00,1.37253,1.372555,1.37251,1.37252,1.3726,1.3726,0.68,68.54
2021-04-09 03:54:00,1.37252,1.372525,1.37251,1.37251,1.3726,1.3726,0.0,68.54
2021-04-09 03:55:00,1.37251,1.372625,1.37251,1.37262,1.3726,1.3726,7.46,68.54
2021-04-09 03:56:00,1.37262,1.372625,1.37251,1.37257,1.3726,1.3726,4.07,68.54
2021-04-09 03:57:00,1.37257,1.37257,1.372515,1.372515,1.3726,1.3726,0.0,68.54
2021-04-09 03:58:00,1.372515,1.372525,1.372515,1.372525,1.3726,1.3726,0.68,68.54
2021-04-09 03:59:00,1.372525,1.37253,1.372365,1.37239,1.3725,1.3725,1.54,68.54
2021-04-09 04:00:00,1.37239,1.37241,1.37224,1.37241,1.3725,1.3725,9.74,68.54
2021-04-09 04:01:00,1.37241,1.372595,1.372355,1.372595,1.3725,1.3725,14.72,68.54
2021-04-09 04:02:00,1.372595,1.372595,1.3725,1.372505,1.3725,1.3725,0.34,68.54
2021-04-09 04:03:00,1.372505,1.372715,1.372505,1.372715,1.3726,1.3726,14.19,68.54
2021-04-09 04:04:00,1.372715,1.373055,1.372715,1.37304,1.3727,1.3728,25.59,68.54
2021-04-09 04:05:00,1.37304,1.37305,1.373025,1.373035,1.3728,1.3729,1.04,68.54
2021-04-09 04:06:00,1.373035,1.373045,1.373035,1.37304,1.3729,1.373,0.53,68.54
2021-04-09 04:07:00,1.37304,1.37304,1.37287,1.372945,1.3729,1.373,6.73,68.54
2021-04-09 04:08:00,1.372945,1.373055,1.372875,1.37305,1.373,1.373,15.77,68.54
2021-04-09 04:09:00,1.37305,1.373135,1.37304,1.373125,1.373,1.3731,8.99,68.54
2021-04-09 04:10:00,1.373125,1.373155,1.37306,1.37314,1.373,1.3731,8.65,68.54
2021-04-09 04:11:00,1.37314,1.373145,1.37314,1.373145,1.373,1.3731,0.59,68.54
2021-04-09 04:12:00,1.373145,1.373145,1.372965,1.373015,1.373,1.3731,4.9,68.54
2021-04-09 04:13:00,1.373015,1.373115,1.372925,1.373115,1.373,1.3731,17.92,68.54
2021-04-09 04:14:00,1.373115,1.373135,1.373055,1.373135,1.373,1.3731,8.6,68.54
2021-04-09 04:15:00,1.373135,1.37322,1.3731,1.37322,1.3731,1.3732,13.56,68.54
2021-04-09 04:16:00,1.37322,1.37325,1.37322,1.373245,1.3731,1.3732,3.27,68.54
2021-04-09 04:17:00,1.373245,1.373255,1.373245,1.37325,1.3732,1.3732,0.68,68.54
2021-04-09 04:18:00,1.37325,1.37325,1.373235,1.373235,1.3732,1.3732,0.0,68.54
2021-04-09 04:19:00,1.373235,1.37324,1.373235,1.37324,1.3732,1.3732,0.67,68.54
2021-04-09 04:20:00,1.37324,1.37326,1.37324,1.37325,1.3732,1.3732,1.34,68.54
2021-04-09 04:21:00,1.37325,1.37334,1.37323,1.37334,1.3732,1.3733,14.57,68.54
2021-04-09 04:22:00,1.37334,1.37352,1.37334,1.37348,1.3733,1.3734,21.71,68.54
2021-04-09 04:23:00,1.37348,1.37357,1.373465,1.373565,1.3734,1.3735,19.23,68.54
2021-04-09 04:24:00,1.373565,1.37357,1.37346,1.37346,1.3734,1.3735,0.0,68.54
2021-04-09 04:25:00,1.37346,1.37346,1.3734,1.373445,1.3734,1.3735,7.69,68.54
2021-04-09 04:26:00,1.373445,1.373445,1.373445,1.373445,1.3734,1.3735,0.0,68.54
2021-04-09 04:27:00,1.373445,1.373485,1.373445,1.373485,1.3734,1.3735,7.41,68.54
2021-04-09 04:28:00,1.373485,1.373495,1.373445,1.37347,1.3734,1.3735,4.63,68.54
2021-04-09 04:29:00,1.37347,1.37347,1.37336,1.37336,1.3734,1.3734,0.0,68.54
2021-04-09 04:30:00,1.37336,1.373445,1.3733,1.37338,1.3734,1.3734,11.68,68.54
2021-04-09 04:31:00,1.37338,1.373385,1.373195,1.373195,1.3733,1.3733,0.0,68.54
2021-04-09 04:32:00,1.373195,1.373295,1.37317,1.373275,1.3733,1.3733,12.88,68.54
2021-04-09 04:33:00,1.373275,1.37328,1.373145,1.373165,1.3733,1.3732,2.38,68.54
2021-04-09 04:34:00,1.373165,1.37331,1.37316,1.3733,1.3733,1.3732,16.97,68.54
2021-04-09 04:35:00,1.3733,1.373305,1.3733,1.3733,1.3733,1.3732,0.0,68.54
2021-04-09 04:36:00,1.3733,1.373305,1.37322,1.37324,1.3733,1.3732,2.61,68.54
2021-04-09 04:37:00,1.37324,1.37339,1.37324,1.373305,1.3733,1.3733,8.72,68.54
2021-04-09 04:38:00,1.373305,1.373315,1.37321,1.37327,1.3733,1.3733,7.74,68.54
2021-04-09 04:39:00,1.37327,1.37333,1.37327,1.37331,1.3733,1.3733,5.59,68.54
2021-04-09 04:40:00,1.37331,1.373505,1.373305,1.373495,1.3734,1.3734,27.94,68.54
2021-04-09 04:41:00,1.373495,1.373595,1.37347,1.37349,1.3734,1.3734,3.88,68.54
2021-04-09 04:42:00,1.37349,1.37368,1.37349,1.37365,1.3735,1.3735,32.32,68.54
2021-04-09 04:43:00,1.37365,1.37368,1.37363,1.37364,1.3735,1.3736,11.54,68.54
2021-04-09 04:44:00,1.37364,1.37364,1.373565,1.373595,1.3735,1.3736,7.14,68.54
2021-04-09 04:45:00,1.373595,1.37366,1.373565,1.37361,1.3735,1.3736,10.71,68.54
2021-04-09 04:46:00,1.37361,1.37364,1.373605,1.373635,1.3735,1.3736,10.26,68.54
2021-04-09 04:47:00,1.373635,1.373645,1.37358,1.37359,1.3735,1.3736,2.47,68.54
2021-04-09 04:48:00,1.37359,1.373655,1.37359,1.373655,1.3736,1.3736,16.46,68.54
2021-04-09 04:49:00,1.373655,1.373765,1.373655,1.373735,1.3736,1.3737,35.9,68.54
